Date;V2X Index;SX5E Index;Spr_Liq_St;Incl_curv_rend
16/04/08;22,9991;-0,004688569;0,895;-1,012
17/04/08;23,3232;-0,009074901;1,019;-1,059
18/04/08;21,6331;-0,004735257;1,048;-0,992
21/04/08;22,3629;-0,015449502;1,335;-1,003
22/04/08;22,9447;-0,00775948;1,362;-1,022
23/04/08;22,2164;0,005303327;1,411;-1,022
24/04/08;21,3973;0,015663483;1,338;-1,033
25/04/08;20,9661;-0,006223723;1,432;-0,922
28/04/08;21,0962;0,022377142;1,709;-0,944
29/04/08;21,5211;-0,010161241;1,538;-0,905
30/04/08;20,8781;-0,008957821;1,525;-0,899
02/05/08;19,7693;0,007341841;1,439;-0,948
05/05/08;19,9163;-0,000422473;1,382;-0,874
06/05/08;20,0878;0,008620506;1,387;-0,864
07/05/08;19,5765;0,005368452;1,14;-0,875
08/05/08;19,947;-0,005539012;1,151;-0,909
09/05/08;20,6725;0,008274397;1,141;-0,844
12/05/08;21,1972;0;1,113;-0,836
13/05/08;21,8017;0,01372019;1,044;-0,851
14/05/08;19,6439;-0,001379755;1,037;-0,873
15/05/08;18,8714;-0,006990948;1,024;-0,945
16/05/08;18,5667;0,006943939;1,074;-0,949
19/05/08;18,245;-0,004111804;1,238;-0,892
20/05/08;20,0612;-0,014074681;1,246;-0,822
21/05/08;19,9703;0,002919831;1,223;-0,784
22/05/08;19,5563;0,001148795;1,214;-0,726
23/05/08;21,4552;0,010581415;1,241;-0,743
26/05/08;21,807;-0,000674019;1,178;-0,708
27/05/08;21,6836;0,002088273;1,203;-0,712
28/05/08;20,7966;0,005014354;1,234;-0,673
29/05/08;19,9027;-0,015447108;1,201;-0,679
30/05/08;19,6841;-0,007372505;1,203;-0,656
02/06/08;21,599;-0,000289922;1,237;-0,719
03/06/08;21,3422;-0,017719343;1,227;-0,734
04/06/08;21,7176;-0,000246926;1,252;-0,743
05/06/08;21,3381;-0,00372359;1,216;-0,666
06/06/08;23,4071;0,008663363;1,193;-0,707
09/06/08;24,8098;0,002420402;1,191;-0,731
10/06/08;24,4123;0,006825256;1,178;-0,688
11/06/08;25,0875;-0,015180592;1,215;-0,802
12/06/08;23,3041;0,004526273;1,275;-0,972
13/06/08;22,4832;-0,010245255;1,259;-0,95
16/06/08;22,9637;-0,00438491;1,251;-0,866
17/06/08;22,2066;-0,023386906;1,156;-0,795
18/06/08;23,333;0,000177941;1,03;-0,748
19/06/08;23,0545;-0,006293539;1,035;-0,784
20/06/08;24,0341;-0,018270065;1,023;-0,74
23/06/08;23,0103;0,009460334;1,013;-0,771
24/06/08;23,3701;0,005668169;1,006;-0,698
25/06/08;21,9045;-0,008375741;1,006;-0,663
26/06/08;24,5022;0,006439597;0,988;-0,693
27/06/08;24,9617;-0,01339022;0,986;-0,674
30/06/08;24,6668;-0,006060485;0,988;-0,652
01/07/08;26,2514;-0,017245484;0,988;-0,611
02/07/08;26,3804;0,000218877;0,978;-0,525
03/07/08;25,7967;-0,006655326;0,973;-0,542
04/07/08;26,7919;0,016413474;0,949;-0,6
07/07/08;25,8164;-0,027178939;0,943;-0,528
08/07/08;26,8474;-0,007747263;0,921;-0,572
09/07/08;25,4267;0,003754188;0,87;-0,497
10/07/08;27,378;-0,017880524;0,849;-0,538
11/07/08;29,2661;-0,001318003;0,848;-0,469
14/07/08;28,9311;0,012887256;0,837;-0,442
15/07/08;30,0551;-0,016722207;0,814;-0,409
16/07/08;28,8021;0,017543967;0,759;-0,366
17/07/08;26,7422;-0,013520731;0,763;-0,322
18/07/08;24,8921;0,016693028;0,758;-0,332
21/07/08;24,8824;-0,017792178;0,801;-0,352
22/07/08;24,4802;-0,025960932;0,748;-0,344
23/07/08;23,7313;0,005772755;0,741;-0,277
24/07/08;23,9227;-0,022855881;0,692;-0,329
25/07/08;23,8577;0,010191776;0,701;-0,361
28/07/08;24,819;0,025617684;0,697;-0,359
29/07/08;24,533;0,020097725;0,707;-0,35
30/07/08;23,2157;0,003730209;0,709;-0,446
31/07/08;23,3294;-0,002303595;0,668;-0,439
01/08/08;24,1877;0,018417192;0,659;-0,341
04/08/08;25,0392;-0,009718081;0,644;-0,354
05/08/08;23,1793;-0,001028445;0,637;-0,31
06/08/08;22,184;-0,011255905;0,537;-0,412
07/08/08;22,6124;0,003455654;0,493;-0,473
08/08/08;22,1286;0,01277347;0,692;-0,543
11/08/08;22,3518;0,000145516;0,684;-0,555
12/08/08;22,5546;-0,015205682;0,695;-0,554
13/08/08;24,3456;-0,008246372;0,696;-0,568
14/08/08;23,177;0,027614114;0,712;-0,539
15/08/08;22,1116;0,008558944;0,729;-0,567
18/08/08;21,8863;-0,003452605;0,745;-0,581
19/08/08;24,0236;0,003305615;0,764;-0,573
20/08/08;22,9651;0,010908088;0,785;-0,521
21/08/08;23,2701;-0,00255684;0,753;-0,395
22/08/08;21,6044;-0,023888153;0,727;-0,328
25/08/08;22,9001;0,000622997;0,724;-0,322
26/08/08;22,0995;0,003211354;0,718;-0,302
27/08/08;21,892;-0,000454327;0,727;-0,397
28/08/08;21,109;-0,025649938;0,731;-0,36
29/08/08;21,0605;0,004735117;0,739;-0,44
01/09/08;21,6154;-0,014068607;0,736;-0,488
02/09/08;21,2336;0,019541879;0,731;-0,548
03/09/08;22,176;-0,00966064;0,728;-0,607
04/09/08;24,9709;0,005185327;0,727;-0,614
05/09/08;26,8459;0,000524653;0,719;-0,627
08/09/08;26,1796;0,018268342;0,723;-0,651
09/09/08;26,7135;0,001848533;0,722;-0,619
10/09/08;27,5169;-0,000365459;0,736;-0,699
11/09/08;28,0361;0,015473784;0,736;-0,699
12/09/08;27,0376;-0,013900353;0,738;-0,686
15/09/08;32,5904;-0,027946227;0,739;-0,728
16/09/08;36,1855;-0,027174013;0,676;-0,753
17/09/08;37,5264;0,030852243;0,673;-0,755
18/09/08;37,5541;-0,007018623;0,669;-0,793
19/09/08;35,189;-0,005841641;0,678;-0,821
22/09/08;32,7151;-0,006144317;0,678;-0,804
23/09/08;32,5721;0,017355141;0,688;-0,85
24/09/08;32,62;-0,03869714;0,704;-0,816
25/09/08;32,6568;-0,019910065;0,713;-0,786
26/09/08;38,3677;-0,022555149;0,736;-0,908
29/09/08;39,4009;-0,005942818;0,761;-0,941
30/09/08;40,3874;0,084206703;0,776;-0,892
01/10/08;41,9211;-0,022053038;0,832;-0,94
02/10/08;42,9811;-0,013181342;0,85;-0,966
03/10/08;41,163;-0,006369772;0,947;-1,111
06/10/08;51,0569;0,027975883;0,982;-1,136
07/10/08;50,7059;-0,015793035;0,961;-1,151
08/10/08;60,6701;-0,046973508;1,035;-1,26
09/10/08;58,3927;0,009976099;1,034;-1,338
10/10/08;81,0342;0,009594497;1,037;-1,281
13/10/08;67,0469;-0,019508696;1,065;-1,334
14/10/08;60,3095;0,035348178;1,082;-1,327
15/10/08;65,453;-0,078633319;1,083;-1,312
16/10/08;87,5127;0,003652879;1,104;-1,196
17/10/08;77,1459;-0,064213652;1,134;-1,267
20/10/08;63,2838;-0,024312037;1,128;-1,239
21/10/08;56,1841;-0,078800627;1,099;-1,152
22/10/08;61,8945;0,110018292;1,063;-1,054
23/10/08;64,709;0,025450839;1,077;-0,837
24/10/08;74,7359;-0,064815688;1,07;-0,743
27/10/08;76,5431;-0,05983569;1,067;-0,727
28/10/08;74,6871;0,044710785;1,528;-0,772
29/10/08;71,0051;0,032189782;1,885;-0,691
30/10/08;66,1426;-0,00562808;1,965;-0,754
31/10/08;60,6773;-0,054252261;2,46;-0,94
03/11/08;54,6093;-0,002416628;2,407;-0,845
04/11/08;47,9394;-0,048429261;2,421;-0,832
05/11/08;49,1021;-0,017241823;2,41;-0,863
06/11/08;60,7084;0,038651578;2,737;-0,836
07/11/08;56,5929;0,056078063;2,674;-0,98
10/11/08;55,6689;0,005088978;2,687;-0,948
11/11/08;63,4876;0,025205297;2,643;-0,86
12/11/08;66,423;0,007053122;2,561;-0,715
13/11/08;64,4387;0,055585355;2,442;-0,478
14/11/08;62,4765;-0,016140858;2,409;-0,332
17/11/08;66,8718;-0,062202793;2,331;-0,227
18/11/08;63,9043;0,023799783;2,247;-0,163
19/11/08;68,5178;0,008952792;2,438;-0,176
20/11/08;72,8475;-0,054165524;2,491;-0,209
21/11/08;74,135;-0,033366752;2,464;-0,18
24/11/08;63,6637;0,012162916;2,111;-0,213
25/11/08;61,2037;0,010901504;1,904;-0,313
26/11/08;56,4852;-0,037289888;1,906;-0,297
27/11/08;51,4683;0,010685758;1,969;-0,27
28/11/08;51,4443;-0,039638509;1,989;-0,21
01/12/08;57,5519;-0,030221839;1,968;-0,185
02/12/08;55,725;-0,026990238;2,019;-0,114
03/12/08;54,1926;0,098983799;2,007;-0,108
04/12/08;54,5307;0,002352645;1,893;0,047
05/12/08;58,7765;-0,005063079;1,875;0,015
08/12/08;54,4561;0,022811334;1,832;0,018
09/12/08;52,6486;0,000963768;1,785;0,024
10/12/08;50,4021;-0,058395843;1,781;0,035
11/12/08;48,9477;0,028727621;1,706;0,118
12/12/08;52,8018;0,006537447;1,687;0,195
15/12/08;53,2142;-0,000337621;1,832;0,243
16/12/08;50,8983;-0,049237563;1,557;0,255
17/12/08;49,6669;0,087558668;1,496;0,311
18/12/08;46,9906;0,012865005;1,298;0,391
19/12/08;41,3543;0,005961811;1,203;0,418
22/12/08;40,2847;-0,004083219;1,3;0,442
23/12/08;40,2933;-0,026748317;1,319;0,387
29/12/08;43,1535;-0,004729403;1,438;0,276
30/12/08;43,867;0,017815383;1,413;0,308
02/01/09;42,0759;-0,002407809;1,434;0,373
05/01/09;41,2661;0,003256343;1,338;0,331
06/01/09;40,2438;-0,003376257;1,381;0,293
07/01/09;40,8587;-0,019021005;1,267;0,321
08/01/09;41,7652;-0,006468834;1,345;0,33
09/01/09;41,2944;-0,001981412;1,273;0,272
12/01/09;44,3165;0,00457639;1,253;0,189
13/01/09;46,211;0,026453963;1,26;0,214
14/01/09;52,9712;-0,001574559;1,363;0,299
15/01/09;56,3255;0,03630057;1,288;0,267
16/01/09;48,8924;0,006678573;1,238;0,426
19/01/09;50,4385;0,009798661;1,212;0,541
20/01/09;53,5249;-0,015466776;1,173;0,555
21/01/09;52,8565;-0,008662425;1,14;0,603
22/01/09;50,2596;-0,011909114;1,086;0,725
23/01/09;50,2258;-0,013962897;1,056;0,687
26/01/09;47,0806;-0,016554711;0,802;0,682
27/01/09;44,5956;-0,046788428;0,976;0,577
28/01/09;42,9118;-0,017746665;0,942;0,604
29/01/09;44,0922;0,010532983;0,905;0,69
30/01/09;44,7879;-0,012737513;0,892;0,683
02/02/09;47,7669;-0,022904559;0,831;0,746
03/02/09;45,1034;-0,005620683;0,757;0,793
04/02/09;41,6801;-0,012959062;0,759;0,811
05/02/09;42,5783;-0,005647965;0,744;0,826
06/02/09;41,8338;0,036734067;0,772;0,808
09/02/09;42,2965;-0,000965524;0,746;0,863
10/02/09;44,8143;0,04412439;1,176;0,874
11/02/09;43,4229;-0,022981083;1,068;0,886
12/02/09;44,3833;-0,014285714;0,995;0,904
13/02/09;41,8443;-0,017094476;0,94;0,974
16/02/09;44,3442;0,020989294;0,886;1,131
17/02/09;48,4869;0,023537902;0,863;1,193
18/02/09;47,9571;-0,001958455;0,902;1,138
19/02/09;45,144;0,021990816;0,919;1,042
20/02/09;48,5138;0,002257153;0,894;1,027
23/02/09;50,2729;-0,034398348;0,934;1,048
24/02/09;49,5507;-0,000110222;0,801;1,007
25/02/09;47,2166;-0,02334759;0,835;0,978
26/02/09;42,3922;0,006022709;0,787;1,03
27/02/09;42,8901;-0,015550041;0,772;1,108
02/03/09;49,5401;-0,033578892;0,719;1,144
03/03/09;48,6386;-0,000712271;0,831;1,132
04/03/09;44,6056;-0,001713501;0,816;1,25
05/03/09;47,161;-0,048779104;0,749;1,389
06/03/09;49,5518;-0,009966794;0,746;1,492
09/03/09;47,2138;-0,007094691;0,702;1,435
10/03/09;45,3903;-0,006189633;0,754;1,422
11/03/09;45,0484;0,028433897;0,712;1,46
12/03/09;45,351;-0,022220133;0,654;1,518
13/03/09;43,8933;-0,047281946;0,632;1,527
16/03/09;43,5812;-0,009592148;0,638;1,609
17/03/09;43,4147;0,04222059;0,666;1,66
18/03/09;42,9651;-0,046931761;0,687;1,652
19/03/09;42,6267;-0,018901336;0,74;1,708
20/03/09;43,4136;-0,003995069;0,771;1,753
23/03/09;41,943;0,060525531;0,712;1,703
24/03/09;40,8814;0,006907941;0,703;1,56
25/03/09;40,2273;0,015443995;0,74;1,469
26/03/09;39,0276;0,003505482;0,687;1,505
27/03/09;40,3235;0,032596775;0,669;1,453
30/03/09;44,91;-0,010557009;0,676;1,401
31/03/09;42,4096;0,003448876;0,67;1,434
01/04/09;41,734;0,010098109;0,7;1,524
02/04/09;42,0951;0,00557958;0,729;1,466
03/04/09;40,5362;0,034500917;0,741;1,476
06/04/09;41,0818;0,002662934;0,734;1,457
07/04/09;40,1621;0,010252095;0,718;1,473
08/04/09;38,9694;0,003624638;0,75;1,618
09/04/09;37,6085;-0,017714665;0,713;1,614
14/04/09;40,2195;-0,051044007;0,725;1,547
15/04/09;39,7173;0,030100318;0,736;1,569
16/04/09;37,2958;0,012765978;0,718;1,67
17/04/09;36,7027;0,056694175;0,731;1,564
20/04/09;41,0013;-0,008003645;0,731;1,48
21/04/09;40,8736;-0,00865037;0,722;1,501
22/04/09;39,5964;-0,006500805;0,715;1,577
23/04/09;39,1905;0,009803469;0,685;1,655
24/04/09;37,381;0,027940497;0,733;1,597
27/04/09;37,8879;0,013683944;0,765;1,654
28/04/09;39,7768;-0,006885656;0,738;1,74
29/04/09;37,4512;0,016593311;0,733;1,786
30/04/09;36,8821;0,017665648;0,87;1,816
04/05/09;36,7636;-0,039173056;0,898;1,639
05/05/09;37,3667;-0,002582865;0,88;1,574
06/05/09;36,2625;0,018746406;0,879;1,627
07/05/09;38,0156;-0,011440747;0,841;1,765
08/05/09;36,0588;0,026708976;0,856;1,774
11/05/09;36,8538;-0,001090569;0,868;1,765
12/05/09;34,9507;-0,0158974;0,84;1,732
13/05/09;36,4547;0,023709505;0,834;1,682
14/05/09;36,111;0,017454885;0,836;1,66
15/05/09;33,1914;0;0,823;1,667
18/05/09;32,3116;0,018603653;0,758;1,847
19/05/09;31,9277;-0,004951375;0,745;1,922
20/05/09;31,3056;0,0123445;0,669;1,927
21/05/09;34,4813;-0,012797105;0,642;1,936
22/05/09;32,5318;0,023403212;0,611;1,948
25/05/09;33,6486;-0,011695954;0,56;2,007
26/05/09;32,6654;-0,003800969;0,636;2,006
27/05/09;32,0679;-0,027652887;0,493;2,015
28/05/09;33,8191;-0,001599287;0,506;1,955
29/05/09;33,0374;0,004491126;0,527;1,89
01/06/09;31,804;0,024804365;0,492;1,917
02/06/09;31,413;0,015210051;0,448;2,006
03/06/09;32,502;0,011213251;0,473;1,883
04/06/09;31,5158;-0,025510922;0,494;1,87
05/06/09;29,7774;0,004043371;0,484;1,939
08/06/09;31,2235;0,002757323;0,519;1,953
09/06/09;30,3638;0,011564484;0,55;1,925
10/06/09;29,2578;0,004468391;0,554;1,899
11/06/09;27,5128;-0,010619162;0,578;1,881
12/06/09;28,1235;-0,000778591;0,594;1,871
15/06/09;31,9685;0,035129159;0,594;1,91
16/06/09;31,8921;-0,001253276;0,607;1,889
17/06/09;34,6359;-0,020038119;0,619;1,957
18/06/09;32,4386;0,001485872;0,632;1,928
19/06/09;30,9232;0,006469434;0,635;1,963
22/06/09;36,0495;-0,013902372;0,647;2,112
23/06/09;33,5941;0,004460433;0,644;2,187
24/06/09;30,845;0,008695722;0,631;2,136
25/06/09;31,0569;0,008552784;0,629;2,163
26/06/09;30,8491;-0,005197575;0,649;2,108
29/06/09;29,3802;-0,031013622;0,655;2,081
30/06/09;30,2413;-0,002233281;0,642;2,15
01/07/09;28,844;-0,017419836;0,638;2,152
02/07/09;31,7683;0,012891669;0,552;2,243
03/07/09;31,3897;0,008420172;0,401;2,288
06/07/09;33,5458;-0,031004982;0,375;2,25
07/07/09;34,3639;-0,002458377;0,357;2,439
08/07/09;34,8517;0,027610177;0,336;2,505
09/07/09;32,573;-0,006673668;0,311;2,536
10/07/09;32,3493;-0,00516584;0,296;2,554
13/07/09;30,922;0,020004937;0,291;2,601
14/07/09;29,6485;-0,014780204;0,294;2,541
15/07/09;27,7768;0,020002582;0,304;2,625
16/07/09;26,8815;-0,032689317;0,295;2,63
17/07/09;26,0077;0,002882282;0,263;2,555
20/07/09;27,2222;-0,013717767;0,197;2,631
21/07/09;27,5213;-0,009804256;0,175;2,726
22/07/09;27,6468;-0,012740747;0,137;2,691
23/07/09;26,8172;0,009837082;0,143;2,657
24/07/09;26,7054;-0,014002515;0,186;2,719
27/07/09;27,5235;0,027942511;0,209;2,744
28/07/09;28,1188;0,010868916;0,222;2,69
29/07/09;27,7072;0,033875927;0,308;2,585
30/07/09;27,0683;0,003243548;0,282;2,592
31/07/09;28,1252;0,004160278;0,271;2,554
03/08/09;29,5341;0,012753118;0,337;2,626
04/08/09;28,5486;0,00771787;0,333;2,588
05/08/09;27,5867;0,003515887;0,2;2,542
06/08/09;26,9297;0,022516163;0,192;2,56
07/08/09;26,0442;-0,001171789;0,263;2,551
10/08/09;26,8358;0,007220957;0,297;2,533
11/08/09;27,852;-0,010890248;0,276;2,505
12/08/09;27,0173;0,010582648;0,248;2,485
13/08/09;26,3011;0,02093212;0,296;2,502
14/08/09;27,52;-0,006256733;0,311;2,531
17/08/09;32,1671;0,013623286;0,4;2,447
18/08/09;30,4847;-0,001163021;0,407;2,456
19/08/09;30,4972;-0,010419475;0,406;2,417
20/08/09;28,472;0,007143046;0,434;2,439
21/08/09;26,952;0,016607751;0,436;2,404
24/08/09;28,2983;-0,004659636;0,443;2,43
25/08/09;27,8497;-0,015841195;0,444;2,398
26/08/09;28,367;0,014059164;0,456;2,407
27/08/09;28,0978;0,006521068;0,451;2,45
28/08/09;27,5908;-0,013427011;0,462;2,516
31/08/09;29,5215;-0,024582211;0,48;2,488
01/09/09;31,539;0,010296529;0,487;2,557
02/09/09;31,124;-0,002934692;0,484;2,579
03/09/09;30,3085;0,015551607;0,485;2,535
04/09/09;28,1169;0,030765823;0,495;2,551
07/09/09;27,843;0,011917163;0,487;2,634
08/09/09;27,4227;0,008206339;0,483;2,656
09/09/09;26,3146;-0,004369649;0,486;2,668
10/09/09;25,934;-0,004044605;0,5;2,614
11/09/09;25,7152;0,009371332;0,502;2,615
14/09/09;26,868;-0,010158187;0,481;2,627
15/09/09;26,4976;-0,021414904;0,487;2,503
16/09/09;25,9829;-0,004411321;0,47;2,556
17/09/09;25,9097;-0,001679143;0,45;2,565
18/09/09;25,6896;0,016345463;0,426;2,561
21/09/09;26,0353;0,014763026;0,419;2,601
22/09/09;25,5304;0,000865711;0,42;2,739
23/09/09;25,5973;0,01232122;0,417;2,713
24/09/09;27,1057;-0,001091974;0,419;2,705
25/09/09;27,1017;0,004922804;0,441;2,69
28/09/09;26,4844;-0,000748754;0,414;2,662
29/09/09;26,2436;0,004859945;0,408;2,559
30/09/09;26,8181;0,013816391;0,399;2,529
01/10/09;29,224;0,004569299;0,39;2,546
02/10/09;30,1776;-0,002835483;0,393;2,506
05/10/09;29,3201;-0,005101758;0,405;2,514
06/10/09;27,5164;0,00316448;0,397;2,573
07/10/09;27,2934;0,001957246;0,458;2,555
08/10/09;26,0493;-0,016978152;0,447;2,516
09/10/09;26,2717;-0,002209131;0,447;2,481
12/10/09;25,8123;0,023718639;0,453;2,493
13/10/09;27,0429;-0,002304147;0,425;2,504
14/10/09;25,38;-0,006848889;0,423;2,513
15/10/09;24,7769;-0,021642189;0,419;2,501
16/10/09;25,199;-0,017740868;0,411;2,49
19/10/09;25,2672;0,010932406;0,412;2,5
20/10/09;24,5576;0,026845541;0,404;2,499
21/10/09;23,842;-0,00472136;0,406;2,49
22/10/09;24,3875;0,012425627;0,4;2,532
23/10/09;24,4296;-0,001880448;0,386;2,622
26/10/09;27,2798;0,01116169;0,399;2,565
27/10/09;27,4338;-0,012109047;0,394;2,497
28/10/09;28,8978;0,024924802;0,399;2,52
29/10/09;27,4348;-0,003975166;0,395;2,557
30/10/09;31,3257;-0,015501397;0,385;2,604
02/11/09;30,9759;0,018620854;0,371;2,636
03/11/09;31,7691;-0,007576143;0,381;2,645
04/11/09;29,5213;0,004016984;0,376;2,651
05/11/09;28,267;-0,011795031;0,39;2,671
06/11/09;27,4821;-0,00555098;0,391;2,651
09/11/09;26,3446;-0,017761115;0,389;2,585
10/11/09;26,3612;0,000123465;0,394;2,534
11/11/09;26,5252;-0,020002328;0,39;2,534
12/11/09;26,5419;0,016671106;0,395;2,51
13/11/09;25,7949;-0,028773922;0,388;2,504
16/11/09;26,0885;0,007089484;0,383;2,441
17/11/09;26,6583;-0,018331855;0,382;2,407
18/11/09;25,3958;0,018799543;0,386;2,409
19/11/09;26,5245;0,010910907;0,371;2,443
20/11/09;26,5338;0,000289965;0,335;2,409
23/11/09;24,971;0,023569831;0,338;2,401
24/11/09;24,9072;-0,001283167;0,329;2,49
25/11/09;23,6802;0,008601616;0,334;2,467
26/11/09;30,3482;-0,001419641;0,341;2,449
27/11/09;28,3598;0,002127275;0,344;2,512
30/11/09;30,2813;0,014952966;0,336;2,583
01/12/09;26,9483;-0,006571775;0,338;2,571
02/12/09;26,3854;0,000553851;0,344;2,585
03/12/09;26,1293;-0,016585698;0,345;2,519
04/12/09;24,8832;-0,009520014;0,342;2,602
07/12/09;24,8858;0,022989277;0,346;2,587
08/12/09;26,6741;-0,007111335;0,341;2,629
09/12/09;28,3235;0,006713975;0,35;2,634
10/12/09;26,963;-0,03364286;0,362;2,548
11/12/09;25,2094;0,011323693;0,368;2,538
14/12/09;24,4541;-0,011970443;0,36;2,606
15/12/09;23,9015;0,026633301;0,351;2,514
16/12/09;23,2551;0,00215548;0,348;2,521
17/12/09;24,101;-0,000625447;0,344;2,548
18/12/09;25,1044;0,01188746;0,34;2,604
21/12/09;23,3807;-0,004844811;0,343;2,633
22/12/09;23,2634;-0,01624871;0,345;2,649
23/12/09;22,8498;-0,01090493;0,348;2,603
28/12/09;23,5164;0,011777439;0,347;2,565
29/12/09;23,3564;0,003868424;0,35;2,631
30/12/09;24,0577;0,007923642;0,343;2,652
04/01/10;23,5136;0,001240901;0,337;2,672
05/01/10;23,1342;0,013134481;0,273;2,615
06/01/10;22,9753;-0,011911759;0,261;2,577
07/01/10;22,6947;-0,007068604;0,267;2,582
08/01/10;21,9757;0,019096412;0,265;2,565
11/01/10;22,7292;0,006718956;0,261;2,547
12/01/10;22,9229;0,003995641;0,261;2,574
13/01/10;22,607;-0,000152157;0,266;2,554
14/01/10;20,5491;0,008586318;0,266;2,565
15/01/10;22,2754;0,00323898;0,29;2,467
18/01/10;20,9832;-0,008636133;0,291;2,474
19/01/10;20,3124;-0,000431523;0,284;2,467
20/01/10;23,4058;0,017821488;0,282;2,461
21/01/10;26,415;-0,001802638;0,287;2,472
22/01/10;27,0923;-0,000896307;0,315;2,492
25/01/10;27,0738;-0,000770851;0,32;2,554
26/01/10;25,68;0,003494783;0,319;2,503
27/01/10;27,4525;-0,002521663;0,323;2,46
28/01/10;28,1495;-0,011078851;0,329;2,46
29/01/10;26,7238;0,0005106;0,355;2,503
01/02/10;26,3665;0,003793971;0,375;2,535
02/02/10;24,871;-0,016543411;0,342;2,513
03/02/10;25,4074;0,005992688;0,304;2,566
04/02/10;29,2653;0,009111286;0,331;2,529
05/02/10;30,5511;-0,023525707;0,336;2,475
08/02/10;29,9954;-0,017618198;0,333;2,472
09/02/10;29,5998;-0,009237754;0,371;2,529
10/02/10;29,2527;-0,010399041;0,377;2,599
11/02/10;29,1073;0,007281017;0,345;2,652
12/02/10;28,4507;-0,014265809;0,341;2,657
15/02/10;28,3269;-0,017962976;0,338;2,65
16/02/10;26,7825;0,01443012;0,334;2,687
17/02/10;25,6233;0,005927623;0,347;2,705
18/02/10;24,5976;0,013145789;0,333;2,726
19/02/10;23,8134;-0,008975233;0,355;2,726
22/02/10;23,8859;-0,034642963;0,356;2,725
23/02/10;25,2581;-0,028000517;0,348;2,729
24/02/10;25,0557;0,012406712;0,355;2,71
25/02/10;25,7752;0,001553885;0,356;2,72
26/02/10;24,3654;0,011894635;0,368;2,707
01/03/10;24,2057;-0,007377313;0,352;2,723
02/03/10;23,0869;-0,002160246;0,351;2,687
03/03/10;22,5647;0,003503511;0,356;2,652
04/03/10;22,509;0,013763912;0,38;2,642
05/03/10;20,8733;0,015245684;0,362;2,637
08/03/10;22,1037;0,005810481;0,378;2,603
09/03/10;21,9089;0,00542418;0,374;2,59
10/03/10;21,8234;-0,005459356;0,376;2,621
11/03/10;21,6064;-0,017115891;0,374;2,568
12/03/10;21,9337;0,001604061;0,374;2,552
15/03/10;22,5512;-0,018475658;0,376;2,56
16/03/10;21,5082;0,016409504;0,382;2,563
17/03/10;20,4596;0,01621055;0,38;2,554
18/03/10;20,7944;0,008522379;0,381;2,548
19/03/10;20,4963;0,00939088;0,376;2,549
22/03/10;21,0976;-0,002299307;0,373;2,545
23/03/10;19,935;0,021781897;0,368;2,536
24/03/10;20,6059;0,000642933;0,363;2,546
25/03/10;19,8877;0,000493177;0,358;2,577
26/03/10;19,7951;0,00995935;0,36;2,517
29/03/10;20,3509;-0,004695126;0,352;2,476
30/03/10;20,4679;0,000904777;0,351;2,502
31/03/10;20,5988;-0,009595081;0,354;2,51
01/04/10;19,9987;0,012325164;0,358;2,559
06/04/10;20,6297;0,008733865;0,346;2,597
07/04/10;21,151;-0,005993907;0,337;2,556
08/04/10;22,4955;-0,005419152;0,343;2,569
09/04/10;20,5366;-0,002484515;0,345;2,569
12/04/10;20,7268;0,006839056;0,34;2,559
13/04/10;21,0781;-0,002260764;0,344;2,616
14/04/10;20,7926;0,015203482;0,337;2,651
15/04/10;20,2712;-0,002425299;0,345;2,635
16/04/10;22,4362;0,002227179;0,354;2,529
19/04/10;23,2228;-0,002649712;0,371;2,496
20/04/10;21,0511;-0,002898275;0,392;2,47
21/04/10;22,4995;0,016150602;0,392;2,46
22/04/10;24,7953;0,003689777;0,383;2,466
23/04/10;24,004;-0,004974093;0,385;2,472
26/04/10;24,3701;-0,010861892;0,385;2,494
27/04/10;28,556;0,01741149;0,384;2,479
28/04/10;31,4532;0,002902918;0,378;2,512
29/04/10;29,5246;-0,004659869;0,383;2,522
30/04/10;28,89;0,006622627;0,386;2,49
03/05/10;28,7236;0,001535889;0,38;2,511
04/05/10;33,146;-0,020911822;0,382;2,535
05/05/10;33,2533;-0,00320716;0,387;2,522
06/05/10;36,8128;0,014869787;0,371;2,51
07/05/10;49,5956;-0,012155192;0,37;2,493
10/05/10;38,6586;-0,016979685;0,379;2,457
11/05/10;39,153;0,007081747;0,386;2,468
12/05/10;34,2833;0,009913951;0,385;2,446
13/05/10;31,6534;-0,036735165;0,382;2,405
14/05/10;42,5944;-0,017697743;0,39;2,388
17/05/10;41,8704;0,014193808;0,394;2,407
18/05/10;37,2068;-0,003981444;0,393;2,475
19/05/10;44,7352;-0,000127802;0,403;2,468
20/05/10;49,8735;-0,038480383;0,399;2,45
21/05/10;46,1742;-0,010642069;0,402;2,428
24/05/10;42,6168;-0,025338708;0,398;2,41
25/05/10;45,1801;-0,042593848;0,401;2,405
26/05/10;40,0068;0,10347655;0,402;2,404
27/05/10;34,9147;-0,01029762;0,403;2,405
28/05/10;33,8757;0,012389763;0,401;2,455
31/05/10;34,3976;-9,4056E-05;0,41;2,429
01/06/10;35,27;-0,047079467;0,412;2,404
02/06/10;35,4258;0,00053912;0,412;2,471
03/06/10;33,3359;0,023856504;0,528;2,48
04/06/10;37,6914;-0,029178604;0,539;2,449
